id,source_id,source_cutoff,question_text,trigger_span,answer_text,answer_span,answer_score,snippet_has_arg1_of,trigger_has_arg1_of,answer_has_arg2_of
nearwin.S65.Q6,nearwin,4614,Why didn't his friend honor Kafka's request?,"[4416, 4455]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S70.Q6,nearwin,4814,How can we master accomplishment?,"[4614, 4636]",You don't master it.,"[4912.0, 4956.0]",5.0,['Explicit:Expansion.Conjunction'],[],"['NoRel:nan', 'AltLex:Expansion.Substitution.Arg1-as-subst']"
nearwin.S56.Q5,nearwin,3777,What's an example of this?,"[3583, 3597]",Murray and Cezanne are both examples.,"[3868.0, 3875.0]",5.0,['NoRel:nan'],['NoRel:nan'],['Implicit:Comparison.Similarity']
nearwin.S58.Q5,nearwin,4013,How many of Cezanne's final painting did he think were incomplete?,"[3946, 3962]",He only signed 10% of his paintings as complete.,"[4080.0, 4090.0]",5.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier']
nearwin.S60.Q5,nearwin,4234,What other works did he enjoy?,"[4109, 4127]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S64.Q5,nearwin,4416,Why wasn't Kafka satisfied?,"[4246, 4262]",,,2.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
nearwin.S102.Q3,nearwin,7271,How so?,"[7237, 7269]",It causes us to focus on a plan.,"[7305.0, 7324.0]",3.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
nearwin.S62.Q5,nearwin,4524,When was this novel written?,"[4113, 4159]",,,1.0,[],[],[]
nearwin.S73.Q5,nearwin,5051,What would be an example of this?,"[4912, 4938]",Ben Saunders is an example of mastery.,"[5273.0, 5285.0]",3.0,['Implicit:Expansion.Conjunction'],[],['EntRel:nan']
nearwin.S75.Q5,nearwin,5211,What would be an example of this?,"[5051, 5094]",,,2.0,['EntRel:nan'],[],[]
nearwin.S77.Q5,nearwin,5417,Where was Ben Saunders from?,"[5257, 5285]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S83.Q4,nearwin,5588,Where was Duke Ellington from?,"[5493, 5507]",,,1.0,[],[],[]
nearwin.S61.Q5,nearwin,4354,What did he want with all the diaries?,"[4324, 4352]",He wanted them burned,"[4393.0, 4414.0]",5.0,[],[],"['NoRel:nan', 'AltLex:Contingency.Cause.Result']"
nearwin.S67.Q5,nearwin,4524,Would kafka have been happy with his friends decision?,"[4490, 4522]",,,1.0,[],[],[]
nearwin.S17.Q5,nearwin,1134,What turns success into mastery?,"[997, 1026]",,,2.0,['EntRel:nan'],[],[]
nearwin.S22.Q5,nearwin,1335,What does being a woman have to do with archery?,"[1230, 1239]",,,2.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S24.Q5,nearwin,1608,Does archer's paradox work?,"[1383, 1391]",,,1.0,['EntRel:nan'],[],[]
nearwin.S26.Q5,nearwin,1848,How do archers communicate with numbers?,"[1795, 1814]",Numbers and degrees for how to hit their target,"[1905.0, 1921.0]",5.0,[],[],"['Explicit:Expansion.Conjunction', 'Explicit:Temporal.Synchronous', 'Explicit:Expansion.Substitution.Arg2-as-subst']"
nearwin.S28.Q5,nearwin,2039,Why would an archer require support?,"[2002, 2020]",,,2.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
nearwin.S69.Q5,nearwin,4680,When were these works written?,"[4524, 4563]",,,1.0,['NoRel:nan'],[],[]
nearwin.S71.Q5,nearwin,4912,Who was Michelangelo?,"[4736, 4758]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S36.Q5,nearwin,2408,How are points calculated?,"[2295, 2306]",,,1.0,"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']",[],[]
nearwin.S84.Q6,nearwin,5626,How do we know there will be a next one?,"[5567, 5586]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S102.Q4,nearwin,7271,Describe TED,"[7234, 7269]",mountain is on our side,"[7375.0, 7397.0]",4.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
nearwin.S104.Q4,nearwin,7399,what does a near win do?,"[7370, 7397]",gets us to focus,"[7564.0, 7599.0]",4.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']"
nearwin.S106.Q4,nearwin,7601,who needed to fol low up in the competition,"[7542, 7567]",Jackie,"[7736.0, 7770.0]",4.0,['Implicit:Temporal.Asynchronous.Precedence'],['Implicit:Temporal.Asynchronous.Precedence'],['NoRel:nan']
nearwin.S108.Q4,nearwin,7806,when do we strive?,"[7775, 7804]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S112.Q4,nearwin,7963,what were you wondering,"[7927, 7961]",how to manufacture a near win in the room,"[8092.0, 8144.0]",4.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']"
nearwin.S97.Q4,nearwin,7048,why does the near win have propultion?,"[6910, 6943]",because it canges our view of landscape and puts our goals,"[7142.0, 7155.0]",4.0,['NoRel:nan'],['NoRel:nan'],['NoRel:nan']
nearwin.S72.Q6,nearwin,4958,Why can we never arrive at mastery?,"[4912, 4956]","Mastery is about trying to accomplish something beyond you, so there will always be a gap.","[4966.0, 5002.0]",4.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction']
nearwin.S74.Q6,nearwin,5141,How do you sacrifice your craft?,"[5051, 5094]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S76.Q6,nearwin,5368,What are some of Ben Saunders' triumphs?,"[5305, 5317]",,,1.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],[]
nearwin.S80.Q6,nearwin,5465,How do we stay at the leading edge?,"[5432, 5463]",Always look ahead to your next piece that is not yet created.,"[5588.0, 5624.0]",3.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S133.Q5,nearwin,9158,What would the former self be?,"[9141, 9156]",Improving oneself for the future.,"[9190.0, 9233.0]",4.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
nearwin.S135.Q5,nearwin,9292,What is being achieved?,"[9247, 9290]",A general term for completing.,"[9498.0, 9518.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S137.Q5,nearwin,9498,What is incomplete?,"[9462, 9497]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S32.Q5,nearwin,2220,How does an archer hit such a small target?,"[2168, 2193]",She had more tenacity after missing,"[2423.0, 2445.0]",3.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']"
nearwin.S48.Q4,nearwin,3262,Did she win the competition?,"[3218, 3260]",Mastery is not the same as success,"[3262.0, 3304.0]",4.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Expansion.Level-of-detail.Arg2-as-detail']
nearwin.S52.Q4,nearwin,3432,Was she a master?,"[3262, 3304]",,,1.0,['Implicit:Expansion.Conjunction'],[],[]
nearwin.S134.Q5,nearwin,9190,what is the idea?,"[9099, 9118]","it's vague, but coming close to what you thought you wanted","[9190.0, 9233.0]",3.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
nearwin.S136.Q5,nearwin,9424,what are you trying to obtain?,"[9238, 9258]",a utopia?,"[9443.0, 9450.0]",3.0,['NoRel:nan'],[],"['NoRel:nan', 'AltLex:Contingency.Condition.Arg2-as-cond']"
nearwin.S138.Q5,nearwin,9553,what is incomplete?,"[9471, 9496]",,,2.0,['NoRel:nan'],[],[]
nearwin.S129.Q4,nearwin,9083,what kind of team is this?,"[8737, 8747]",,,1.0,['NoRel:nan'],[],[]
nearwin.S40.Q4,nearwin,2683,What happened next?,"[2581, 2624]",what doggedness looks like...this level of exactitude,"[2827.0, 2864.0]",4.0,[],[],['NoRel:nan']
nearwin.S42.Q4,nearwin,2896,Did she continue in the same fashion?,"[2739, 2771]",author stayed to watch more,"[3023.0, 3035.0]",3.0,[],[],['Explicit:Comparison.Concession.Arg2-as-denier']
nearwin.S44.Q4,nearwin,3036,What happened next?,"[3023, 3035]",,,1.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],[]
nearwin.S116.Q4,nearwin,8146,why do they deliberate ,"[8045, 8073]",,,2.0,['Implicit:Expansion.Instantiation'],[],[]
nearwin.S129.Q5,nearwin,9083,What more would they like to be doing?,"[8703, 8747]",,,1.0,['NoRel:nan'],[],[]
nearwin.S110.Q5,nearwin,8014,What would be a near win?,"[7902, 7912]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
nearwin.S117.Q5,nearwin,8255,What type of imperfections?,"[8209, 8228]",A deliberate flaw.,"[8289.0, 8306.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S119.Q5,nearwin,8404,What does it mean for the worker to have a way out?,"[8344, 8359]",To keep working.,"[8479.0, 8507.0]",3.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],"['Implicit:Expansion.Substitution.Arg2-as-subst', 'Explicit:Contingency.Cause.Reason']"
nearwin.S121.Q5,nearwin,8479,Why are masters experts?,"[8404, 8427]",They realize there isn't a conceptual end.,"[8508.0, 8536.0]",5.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],['Implicit:Expansion.Substitution.Arg2-as-subst'],"['Implicit:Expansion.Substitution.Arg2-as-subst', 'Explicit:Contingency.Cause.Reason']"
nearwin.S123.Q5,nearwin,8538,Why isn't their a conceptual end?,"[8487, 8507]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S83.Q5,nearwin,5588,Does this lead to a loss of satisfaction?,"[5563, 5586]",You can't know your potential without pushing yourself; that itself is satisfying.,"[5729.0, 5750.0]",3.0,[],[],"['NoRel:nan', 'Explicit:Contingency.Cause.Reason']"
nearwin.S14.Q5,nearwin,1070,What is the answer to converting success into mastery?,"[981, 1026]","Valuing the ""near win""","[1104.0, 1132.0]",3.0,['Implicit:Expansion.Conjunction'],[],['Implicit:Expansion.Conjunction']
nearwin.S21.Q5,nearwin,1263,How did the archers help understanding?,"[1198, 1228]","Examining the ""archer's paradox""","[1337.0, 1381.0]",3.0,[],[],['EntRel:nan']
nearwin.S23.Q5,nearwin,1487,How does the archer's paradox relate to mastery?,"[1337, 1381]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
nearwin.S25.Q5,nearwin,1703,How is the ice cream important here?,"[1608, 1644]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
nearwin.S27.Q5,nearwin,1923,How does this relate to mastery?,"[1868, 1921]",,,1.0,['Implicit:Temporal.Asynchronous.Precedence'],['Implicit:Temporal.Asynchronous.Precedence'],[]
