id,source_id,source_cutoff,question_text,trigger_span,answer_text,answer_span,answer_score,snippet_has_arg1_of,trigger_has_arg1_of,answer_has_arg2_of
investment.S169.Q5,investment,9525,Which side of the climate change issue are you on?,"[9506, 9523]",,,2.0,['Explicit:Expansion.Conjunction'],[],[]
investment.S19.Q5,investment,1246,What else is there?,"[1230, 1244]",The text meant that they're also economic issues.,"[1254.0, 1269.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S141.Q4,investment,8105,How would this benefit investors?,"[8045, 8069]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S81.Q5,investment,5061,What does ESG stand for?,"[5056, 5059]",,,1.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],[]
investment.S86.Q5,investment,5310,What types of changes have they made to conserve energy?,"[5194, 5217]",,,1.0,['NoRel:nan'],[],[]
investment.S88.Q5,investment,5359,What is the strategy used in the correlation?,"[5326, 5337]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S90.Q5,investment,5538,Why aren't more companies using climate change strategies?,"[5511, 5537]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S125.Q5,investment,7395,Who are the institutional investors?,"[7335, 7358]",,,1.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S131.Q5,investment,7472,Are they willing to invest the money that they have into saving the environment?,"[7465, 7470]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S171.Q5,investment,9708,What are you planning?,"[9619, 9639]",,,1.0,[],[],[]
investment.S109.Q4,investment,6564,What if a company only has two of the three?,"[6484, 6530]",,,1.0,['AltLex:Contingency.Cause+Belief.Result+Belief'],['AltLex:Contingency.Cause+Belief.Result+Belief'],[]
investment.S115.Q4,investment,6698,How do other investors see it?,"[6665, 6696]","others don't see the benefit, just the added work","[6712.0, 6748.0]",3.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],['Implicit:Expansion.Substitution.Arg2-as-subst'],['Implicit:Expansion.Substitution.Arg2-as-subst']
investment.S101.Q4,investment,6022,Is this only available to Australians?,"[5987, 6021]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S103.Q4,investment,6156,Does CalPERS invest in ESG?,"[6022, 6048]",they are trying to get 100 percent sustainable investments,"[6237.0, 6293.0]",5.0,[],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S105.Q4,investment,6351,How long before they are at 100%?,"[6237, 6293]",,,1.0,[],[],[]
investment.S107.Q4,investment,6425,What do they think will happen to long term return with ESG?,"[6356, 6412]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S147.Q4,investment,8288,How will we remedy this situation?,"[8248, 8287]",,,1.0,['Implicit:Comparison.Contrast'],['Implicit:Comparison.Contrast'],[]
investment.S65.Q4,investment,4488,"What is the ""new New World""","[4329, 4347]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S70.Q4,investment,4592,How many companies pay attention to sustainability?,"[4516, 4550]",,,1.0,[],[],[]
investment.S72.Q4,investment,4720,Do sustainable companies attract different consumers?,"[4688, 4718]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S74.Q4,investment,4826,How about companies from undeveloped markets?,"[4775, 4807]",,,1.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],[]
investment.S76.Q4,investment,4958,Is there a tradeoff over a longer period?,"[4910, 4956]",,,1.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S80.Q4,investment,4995,We want more companies or more information?,"[4981, 4993]",,,2.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S84.Q4,investment,5061,Is there or isn't there outperformance from ESG?,"[5023, 5059]",They have out performed by about 2/3s over almost 8 years,"[5268.0, 5308.0]",5.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S94.Q4,investment,5967,What other kinds of companies are they invested in?,"[5855, 5899]",,,1.0,[],[],[]
investment.S56.Q2,investment,3918,What else are they doing to promote sustainability?,"[3860, 3916]",,,1.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S58.Q2,investment,3965,What is the Pentair example?,"[3937, 3963]",They sold power tools and reinvested the funds in a water business,"[4074.0, 4123.0]",5.0,['EntRel:nan'],['EntRel:nan'],"['Explicit:Expansion.Conjunction', 'AltLex:Temporal.Asynchronous.Succession', 'Explicit:Expansion.Conjunction', 'Implicit:Temporal.Asynchronous.Precedence']"
investment.S60.Q2,investment,4150,Are there any more examples?,"[4125, 4148]",,,1.0,[],[],[]
investment.S64.Q2,investment,4350,What is the new world?,"[4329, 4348]",A world where resources are scarce,"[4357.0, 4404.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S49.Q2,investment,3532,What type of company is this?,"[3352, 3355]",I don't know what type of company it is but I at least know that they are involved in automation.,"[3586.0, 3627.0]",3.0,['Implicit:Expansion.Conjunction'],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation', 'Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']"
investment.S54.Q2,investment,3800,What are they doing with these savings?,"[3752, 3770]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S92.Q5,investment,5654,Is vanguard helping with investing in the climate change strategies?,"[5644, 5652]",,,1.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],[]
investment.S96.Q5,investment,5783,Is Hesta safe to invest in?,"[5661, 5666]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S100.Q5,investment,5987,What strategies are they investing in?,"[5881, 5899]",,,1.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S68.Q2,investment,4488,What are the other companies doing things like this?,"[4457, 4487]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S58.Q3,investment,3965,What is Pentair doing?,"[3945, 3963]",They changed their business model.,"[4032.0, 4073.0]",5.0,['EntRel:nan'],['EntRel:nan'],"['Explicit:Expansion.Conjunction', 'AltLex:Temporal.Asynchronous.Succession']"
investment.S68.Q3,investment,4488,Are there going to be more examples?,"[4457, 4487]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S113.Q5,investment,6845,What job does this person have?,"[6642, 6659]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S60.Q3,investment,4150,We're they successful?,"[4125, 4148]",,,1.0,[],[],[]
investment.S64.Q3,investment,4350,What is the new New World?,"[4329, 4347]",The needs of the middle class.,"[4350.0, 4399.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S110.Q5,investment,6698,What does ESG stand for?,"[6445, 6504]",,,1.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],[],[]
investment.S117.Q5,investment,6951,How do they expect you to make the money?,"[6934, 6949]",,,1.0,[],[],[]
investment.S119.Q5,investment,7016,Why do they suggest giving the profits to charities?,"[6951, 6980]",,,1.0,['NoRel:nan'],[],[]
investment.S121.Q5,investment,7144,Who should hold the companies accountable for playing their part in sustaining the environment?,"[7124, 7142]",,,1.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
investment.S123.Q5,investment,7290,How are they compatible?,"[7278, 7288]",,,1.0,['Explicit:Contingency.Cause+Belief.Result+Belief'],['Explicit:Contingency.Cause+Belief.Result+Belief'],[]
investment.S54.Q3,investment,3800,"Do these companies have employees that work from home, then?","[3660, 3681]",,,1.0,['Explicit:Expansion.Conjunction'],[],[]
investment.S142.Q5,investment,8288,What is ESG?,"[7910, 7940]",,,1.0,['Implicit:Comparison.Contrast'],[],[]
investment.S149.Q5,investment,8460,How do you define sustainability risk?,"[8318, 8375]",,,1.0,[],[],[]
investment.S124.Q5,investment,7331,How are investing and sustainability compatible?,"[7270, 7288]",Investors have money to promote sustainability,"[7451.0, 7470.0]",4.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']"
investment.S128.Q5,investment,7421,What can investors invest in to help sustainability?,"[7395, 7420]",,,1.0,"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']","['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']",[]
investment.S132.Q5,investment,7496,How can you convince them to invest?,"[7483, 7494]",,,1.0,['AltLex:Expansion.Substitution.Arg2-as-subst'],['AltLex:Expansion.Substitution.Arg2-as-subst'],[]
investment.S151.Q4,investment,8675,What are the long range costs of inaction on clean water and air?,"[8622, 8672]",,,1.0,[],[],[]
investment.S153.Q4,investment,8918,What are the consensus on the odds?,"[8758, 8789]",,,1.0,['Implicit:Expansion.Exception.Arg2-as-excpt'],[],[]
investment.S155.Q4,investment,9068,What kind of insurance might there be for clean water and air?,"[8989, 9038]",investing sustainably could help,"[9078.0, 9126.0]",3.0,[],[],"['NoRel:nan', 'Explicit:Expansion.Manner.Arg2-as-manner', 'Explicit:Temporal.Synchronous']"
investment.S157.Q4,investment,9127,What are the two things that investing sustainably does?,"[9078, 9126]",creating insurance and not sacrificing performance,"[9246.0, 9280.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Conjunction', 'Explicit:Temporal.Synchronous']"
investment.S163.Q4,investment,9281,What are the risks to the economy?,"[9153, 9203]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S30.Q2,investment,2367,Which metric is most important?,"[1895, 1944]",,,1.0,['AltLex:Contingency.Cause+SpeechAct.Result+SpeechAct'],[],[]
investment.S37.Q2,investment,2560,Why is sustainable investing important?,"[2483, 2558]",It prevents future harm to people and the planet.,"[2593.0, 2629.0]",4.0,['AltLex:Expansion.Equivalence'],['AltLex:Expansion.Equivalence'],"['AltLex:Expansion.Equivalence', 'Explicit:Expansion.Manner.Arg2-as-manner']"
investment.S39.Q2,investment,2856,What are some examples of sustainable outcomes?,"[2675, 2728]",,,2.0,['EntRel:nan'],[],[]
investment.S41.Q2,investment,2997,Which CEOs are engaged in sustainable investing?,"[2892, 2905]",About 80% of CEOs see sustainability as crucial to their industry.,"[2997.0, 3028.0]",4.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S45.Q2,investment,3311,How much money has sustainable investing produced?,"[3261, 3309]",,,2.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S51.Q2,investment,3432,What's a good example of ESG being used today?,"[3388, 3430]",The moved some applications to the cloud and retired others. They virtualized their OS environments.,"[3454.0, 3491.0]",3.0,[],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation']"
investment.S118.Q5,investment,6983,Why does that comment annoy you so much?,"[6845, 6888]",,,2.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S120.Q5,investment,7061,What does he want to clarify?,"[7024, 7048]",He believes investors have limited social responsibility,"[7144.0, 7189.0]",4.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Contingency.Cause.Reason']
investment.S122.Q5,investment,7270,What solution he is offering for sustainability?,"[7239, 7268]",,,1.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],['Implicit:Expansion.Substitution.Arg2-as-subst'],[]
investment.S43.Q2,investment,3229,Who is the 7% that does not see ESG as important?,"[3142, 3164]",,,1.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S49.Q3,investment,3532,What were the results of the migration to the cloud?,"[3441, 3503]",It allowed them to save 23 million in operating costs.,"[3741.0, 3770.0]",5.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation', 'AltLex:Contingency.Cause.Result', 'Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']"
investment.S54.Q4,investment,3800,What is the company doing with the reduced costs?,"[3741, 3789]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S56.Q3,investment,3918,How does this effect the people who drive for the company?,"[3892, 3916]",,,1.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S30.Q3,investment,2367,What else should investors consider?,"[1895, 1924]","A long term, holistic view like this limits future risk.","[2569.0, 2608.0]",4.0,['AltLex:Contingency.Cause+SpeechAct.Result+SpeechAct'],[],"['AltLex:Expansion.Equivalence', 'Explicit:Expansion.Manner.Arg2-as-manner']"
investment.S37.Q3,investment,2560,Is one more important than the other?,"[2483, 2530]",,,2.0,['AltLex:Expansion.Equivalence'],['AltLex:Expansion.Equivalence'],[]
investment.S39.Q3,investment,2856,And is it?,"[2816, 2855]","Yes, mostly.","[2892.0, 2905.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S41.Q3,investment,2997,Do you have some examples?,"[2892, 2905]",,,2.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
investment.S43.Q3,investment,3229,And what does this mean for the future of business?,"[3146, 3178]",There are opportunities there.,"[3261.0, 3309.0]",4.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Expansion.Equivalence']
investment.S45.Q3,investment,3311,How can we use that?,"[3261, 3309]",The text is about to tell us.,"[3388.0, 3399.0]",3.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora']"
investment.S51.Q3,investment,3432,And who is that?,"[3388, 3399]",State Street,"[3441.0, 3453.0]",5.0,[],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation']"
investment.S56.Q4,investment,3918,"What kind of companies are these that are avoiding the emissions of a 100,000 metric tons of carbon?","[3804, 3858]",Pentair is one of these companies and it has a water business.,"[4109.0, 4123.0]",3.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[],"['Explicit:Expansion.Conjunction', 'AltLex:Temporal.Asynchronous.Succession', 'Explicit:Expansion.Conjunction', 'Implicit:Temporal.Asynchronous.Precedence']"
investment.S58.Q4,investment,3965,What kind of company is Pentair?,"[3956, 3963]",Pentair is an industrial conglomerate that is in the U.S.,"[3965.0, 4006.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S60.Q4,investment,4150,Why was Pentair's reinvesting a really big bet?,"[4125, 4148]",,,2.0,[],[],[]
investment.S64.Q4,investment,4350,Do they have anything else planned for the future?,"[4300, 4348]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S68.Q4,investment,4488,"What could be ""isolated cases""?","[4457, 4487]",Companies that consider sustainability.,"[4516.0, 4563.0]",3.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],['NoRel:nan']
investment.S58.Q5,investment,3965,What is Pentair?,"[3956, 3964]",A large coorperation,"[4109.0, 4123.0]",5.0,['EntRel:nan'],['EntRel:nan'],"['Explicit:Expansion.Conjunction', 'AltLex:Temporal.Asynchronous.Succession', 'Explicit:Expansion.Conjunction', 'Implicit:Temporal.Asynchronous.Precedence']"
investment.S60.Q5,investment,4150,Are they still in the water business?,"[4078, 4123]",,,2.0,[],[],[]
investment.S64.Q5,investment,4350,What do they mean by the New World?,"[4329, 4347]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S68.Q5,investment,4488,Why are 4 billion people demanding these things?,"[4357, 4422]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S166.Q5,investment,9399,Why is it something liked?,"[9371, 9382]",Pokes fun at both sides of climate change.,"[9431.0, 9454.0]",5.0,['Implicit:Expansion.Conjunction'],[],"['Implicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Reason']"
investment.S168.Q5,investment,9484,Why laugh about climate change?,"[9399, 9408]",,,2.0,"['Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']",['Explicit:Expansion.Conjunction'],[]
investment.S170.Q5,investment,9641,Why plan for the future?,"[9619, 9639]",That's where you're going to spend the rest of your life.,"[9688.0, 9705.0]",5.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Explicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Reason']"
investment.S5.Q6,investment,385,How can we sustain these issues?,"[271, 288]",We shouldn't ignore these issues.,"[393.0, 429.0]",3.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S161.Q5,investment,9365,Performance of what is not being sacrificed?,"[9256, 9279]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S7.Q6,investment,489,How will long-term returns be affected?,"[452, 487]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S9.Q6,investment,693,How will pensions be affected in the future?,"[625, 663]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S11.Q6,investment,842,How can we sustainable invest?,"[708, 749]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S13.Q6,investment,1017,How will our aging population be affected?,"[892, 932]",,,1.0,['Implicit:Expansion.Conjunction'],[],[]
investment.S19.Q6,investment,1246,How can we replenish resources faster?,"[1020, 1081]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
investment.S1.Q6,investment,223,How is the world changing?,"[75, 121]","Environment, social issues, and corporate matters are changing the world.","[327.0, 383.0]",4.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],[],['EntRel:nan']
investment.S37.Q4,investment,2560, ESG is a measure of?,"[2441, 2455]",sustainabilty,"[2593.0, 2603.0]",4.0,['AltLex:Expansion.Equivalence'],[],"['AltLex:Expansion.Equivalence', 'Explicit:Expansion.Manner.Arg2-as-manner']"
investment.S39.Q4,investment,2856,how does it limit future risk?,"[2593, 2618]",maximixing harm to people,"[2927.0, 2941.0]",4.0,['EntRel:nan'],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S41.Q4,investment,2997,what did they start to see,"[2927, 2941]",sustainibility,"[3142.0, 3156.0]",4.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Comparison.Contrast']
investment.S43.Q4,investment,3229,how many percent of company sees ESG as the future?,"[3146, 3156]",93%,"[3295.0, 3309.0]",4.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Expansion.Equivalence']
investment.S45.Q4,investment,3311,Is there an opportunity in sustainibility ,"[3261, 3291]",yes,"[3341.0, 3387.0]",4.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct']
investment.S51.Q4,investment,3432,Are companies leveraging to hard disk business result?,"[3403, 3430]",yes,"[3441.0, 3478.0]",4.0,[],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation']"
investment.S49.Q4,investment,3532,What is ESG?,"[3352, 3355]",,,1.0,['Implicit:Expansion.Conjunction'],[],[]
investment.S49.Q5,investment,3532,What results are needed?,"[3356, 3387]",Seems that automation was integrated.,"[3599.0, 3627.0]",4.0,['Implicit:Expansion.Conjunction'],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation', 'Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']"
investment.S54.Q5,investment,3800,How does the mobile workplace work?,"[3660, 3681]","Going to infer that people are working from home, instead of driving to an office or location.","[3871.0, 3917.0]",4.0,['Explicit:Expansion.Conjunction'],[],"['AltLex:Expansion.Instantiation', 'AltLex:Expansion.Equivalence']"
investment.S56.Q5,investment,3918,Why do the emissions need reduced?,"[3804, 3858]",,,2.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[],[]
investment.S30.Q4,investment,2367,give one example of what environment causes,"[2023, 2041]",energy consumption,"[2441.0, 2455.0]",4.0,['AltLex:Contingency.Cause+SpeechAct.Result+SpeechAct'],['AltLex:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Comparison.Concession.Arg2-as-denier']
investment.S62.Q5,investment,4424,what is the specific bet?,"[4134, 4148]",,,1.0,['NoRel:nan'],[],[]
investment.S69.Q5,investment,4513,what are the isolated cases related to?,"[4467, 4487]",companies taking sustainability into account doing alright financially.,"[4536.0, 4591.0]",3.0,['NoRel:nan'],[],['NoRel:nan']
investment.S71.Q5,investment,4633,why wouldn't being sustainable be profitable?,"[4596, 4631]",ESG performance performs just as well as others,"[4665.0, 4718.0]",3.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S73.Q5,investment,4752,what is MSCI World?,"[4740, 4750]",an index of large companies from developed markets,"[4760.0, 4824.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S75.Q4,investment,4910,are these companies the most sustainable?,"[4888, 4908]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg1-as-detail'],['Implicit:Expansion.Level-of-detail.Arg1-as-detail'],[]
investment.S77.Q4,investment,4981,these companies don't sacrifice anything for a better ESG performance?,"[4933, 4956]",maybe the companies sacrifice less climate change strategies,"[5162.0, 5217.0]",3.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],"['Implicit:Expansion.Instantiation', 'Explicit:Comparison.Contrast']"
investment.S83.Q4,investment,5008,"more what, companies with better ESG scores?","[4981, 4993]",,,1.0,['NoRel:nan'],[],[]
investment.S42.Q5,investment,3142,Why do 20 percent of CEOs not see it as a tool?,"[3003, 3013]",,,2.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],[]
investment.S44.Q5,investment,3261,Why is ESG the future but not the present?,"[3157, 3178]",,,2.0,['Implicit:Expansion.Equivalence'],[],[]
investment.S48.Q5,investment,3388,How are they using ESG to get results?,"[3341, 3387]",They used it to save 23 million dollars annually.,"[3741.0, 3770.0]",4.0,['AltLex:Expansion.Instantiation'],['AltLex:Expansion.Instantiation'],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation', 'AltLex:Contingency.Cause.Result', 'Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']"
investment.S52.Q5,investment,3532,What does it mean to migrate applications to the cloud?,"[3466, 3503]",They virtualized portions of their work.,"[3535.0, 3580.0]",5.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation', 'Implicit:Expansion.Conjunction']"
investment.S75.Q5,investment,4910,What companies does it consist of?,"[4760, 4784]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg1-as-detail'],['Implicit:Expansion.Level-of-detail.Arg1-as-detail'],[]
investment.S77.Q5,investment,4981,Three years plus what?,"[4910, 4931]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S83.Q5,investment,5008,What more do you want?,"[4995, 5006]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S157.Q5,investment,9127,What are the two things they are doing by investing sustainable? ,"[9081, 9125]",They are helping the planet and economy while also being able to make money ,"[9153.0, 9203.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S163.Q5,investment,9281,How is performance not scarified? ,"[9246, 9279]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S40.Q5,investment,2907,Why do CEO's care?,"[2897, 2905]",They see it as crucial to success.,"[2968.0, 2995.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Comparison.Concession.Arg2-as-denier']"
investment.S151.Q5,investment,8675,Why is the quote from JFK spot on?,"[8484, 8538]","the author is saying that there may be risk in doing something,but more risk in not doing anything,which is what JFK said","[8989.0, 9026.0]",3.0,[],[],['NoRel:nan']
investment.S153.Q5,investment,8918,What is the estimated risk?,"[8697, 8729]",investing in sustainability ,"[9081.0, 9102.0]",3.0,['Implicit:Expansion.Exception.Arg2-as-excpt'],[],"['NoRel:nan', 'Explicit:Expansion.Manner.Arg2-as-manner', 'Explicit:Temporal.Synchronous']"
investment.S155.Q5,investment,9068,Why not if you live in boston? ,"[8924, 8955]",,,1.0,[],[],[]
investment.S33.Q5,investment,2415,Why does governance relate to oversight?,"[2287, 2322]",Because governance is the measure of sustainability.,"[2419.0, 2455.0]",3.0,['Explicit:Comparison.Concession.Arg2-as-denier'],[],['Explicit:Comparison.Concession.Arg2-as-denier']
investment.S38.Q5,investment,2730,Why is does sustainability help outcomes?,"[2693, 2703]",The private sector is paying attention.,"[2823.0, 2855.0]",3.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct']
investment.S129.Q3,investment,7496,What's an institutional investor?,"[7335, 7358]",,,1.0,['AltLex:Expansion.Substitution.Arg2-as-subst'],[],[]
investment.S134.Q3,investment,7578,Did they make the money in the stock market?,"[7528, 7547]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S136.Q3,investment,7645,What's a global bond market?,"[7582, 7600]",,,1.0,['Implicit:Comparison.Similarity'],[],[]
